id,km,BTR,spor,koerledning_pos,retur_pos
551,24.72,82,sydgaaende,82-024.720-K-1,82-024.720-R-1
552,24.687,82,sydgaaende,82-024.687-K-1,82-024.687-R-1
553,24.654,82,sydgaaende,82-024.654-K-1,82-024.654-R-1
554,24.622,82,sydgaaende,82-024.622-K-1,82-024.622-R-1
555,24.59,82,sydgaaende,82-024.590-K-1,82-024.590-R-1
556,24.558,82,sydgaaende,82-024.558-K-1,82-024.558-R-1
557,24.526,82,sydgaaende,82-024.526-K-1,82-024.526-R-1
558,24.494,82,sydgaaende,82-024.494-K-1,82-024.494-R-1
559,24.462,82,sydgaaende,82-024.462-K-1,82-024.462-R-1
560,24.431,82,sydgaaende,82-024.431-K-1,82-024.431-R-1
561,24.4,82,sydgaaende,82-024.400-K-1,82-024.400-R-1
562,24.369,82,sydgaaende,82-024.369-K-1,82-024.369-R-1
563,24.339,82,sydgaaende,82-024.339-K-1,82-024.339-R-1
564,24.309,82,sydgaaende,82-024.309-K-1,82-024.309-R-1
565,24.28,82,sydgaaende,82-024.280-K-1,82-024.280-R-1
566,24.251,82,sydgaaende,82-024.251-K-1,82-024.251-R-1
567,24.222,82,sydgaaende,82-024.222-K-1,82-024.222-R-1
568,24.193,82,sydgaaende,82-024.193-K-1,82-024.193-R-1
569,24.165,82,sydgaaende,82-024.165-K-1,82-024.165-R-1
570,24.137,82,sydgaaende,82-024.137-K-1,82-024.137-R-1
571,24.109,82,sydgaaende,82-024.109-K-1,82-024.109-R-1
572,24.081,82,sydgaaende,82-024.081-K-1,82-024.081-R-1
573,24.053,82,sydgaaende,82-024.053-K-1,82-024.053-R-1
574,24.025,82,sydgaaende,82-024.025-K-1,82-024.025-R-1
575,23.998,82,sydgaaende,82-023.998-K-1,82-023.998-R-1
576,23.971,82,sydgaaende,82-023.971-K-1,82-023.971-R-1
577,23.944,82,sydgaaende,82-023.944-K-1,82-023.944-R-1
578,23.918,82,sydgaaende,82-023.918-K-1,82-023.918-R-1
579,23.892,82,sydgaaende,82-023.892-K-1,82-023.892-R-1
580,23.867,82,sydgaaende,82-023.867-K-1,82-023.867-R-1
581,23.842,82,sydgaaende,82-023.842-K-1,82-023.842-R-1
582,23.818,82,sydgaaende,82-023.818-K-1,82-023.818-R-1
583,23.794,82,sydgaaende,82-023.794-K-1,82-023.794-R-1
584,23.77,82,sydgaaende,82-023.770-K-1,82-023.770-R-1
585,23.747,82,sydgaaende,82-023.747-K-1,82-023.747-R-1
586,23.724,82,sydgaaende,82-023.724-K-1,82-023.724-R-1
587,23.702,82,sydgaaende,82-023.702-K-1,82-023.702-R-1
588,23.68,82,sydgaaende,82-023.680-K-1,82-023.680-R-1
589,23.659,82,sydgaaende,82-023.659-K-1,82-023.659-R-1
590,23.639,82,sydgaaende,82-023.639-K-1,82-023.639-R-1
591,23.62,82,sydgaaende,82-023.620-K-1,82-023.620-R-1
592,23.601,82,sydgaaende,82-023.601-K-1,82-023.601-R-1
593,23.583,82,sydgaaende,82-023.583-K-1,82-023.583-R-1
594,23.566,82,sydgaaende,82-023.566-K-1,82-023.566-R-1
595,23.55,82,sydgaaende,82-023.550-K-1,82-023.550-R-1
596,23.534,82,sydgaaende,82-023.534-K-1,82-023.534-R-1
597,23.519,82,sydgaaende,82-023.519-K-1,82-023.519-R-1
598,23.505,82,sydgaaende,82-023.505-K-1,82-023.505-R-1
599,23.491,82,sydgaaende,82-023.491-K-1,82-023.491-R-1
600,23.478,82,sydgaaende,82-023.478-K-1,82-023.478-R-1
601,23.466,82,sydgaaende,82-023.466-K-1,82-023.466-R-1
602,23.455,82,sydgaaende,82-023.455-K-1,82-023.455-R-1
603,23.444,82,sydgaaende,82-023.444-K-1,82-023.444-R-1
604,23.434,82,sydgaaende,82-023.434-K-1,82-023.434-R-1
605,23.425,82,sydgaaende,82-023.425-K-1,82-023.425-R-1
606,23.417,82,sydgaaende,82-023.417-K-1,82-023.417-R-1
607,23.409,82,sydgaaende,82-023.409-K-1,82-023.409-R-1
608,23.402,82,sydgaaende,82-023.402-K-1,82-023.402-R-1
609,23.396,82,sydgaaende,82-023.396-K-1,82-023.396-R-1
610,23.39,82,sydgaaende,82-023.390-K-1,82-023.390-R-1
611,23.385,82,sydgaaende,82-023.385-K-1,82-023.385-R-1
612,23.381,82,sydgaaende,82-023.381-K-1,82-023.381-R-1
613,23.377,82,sydgaaende,82-023.377-K-1,82-023.377-R-1
614,23.374,82,sydgaaende,82-023.374-K-1,82-023.374-R-1
615,23.372,82,sydgaaende,82-023.372-K-1,82-023.372-R-1
616,23.371,82,sydgaaende,82-023.371-K-1,82-023.371-R-1
617,23.37,82,sydgaaende,82-023.370-K-1,82-023.370-R-1
650,23.369,82,sydgaaende,82-023.369-K-1,82-023.369-R-1
651,23.367,82,sydgaaende,82-023.367-K-1,82-023.367-R-1
652,23.364,82,sydgaaende,82-023.364-K-1,82-023.364-R-1
653,23.36,82,sydgaaende,82-023.360-K-1,82-023.360-R-1
654,23.355,82,sydgaaende,82-023.355-K-1,82-023.355-R-1
655,23.348,82,sydgaaende,82-023.348-K-1,82-023.348-R-1
656,23.34,82,sydgaaende,82-023.340-K-1,82-023.340-R-1
657,23.33,82,sydgaaende,82-023.330-K-1,82-023.330-R-1
658,23.319,82,sydgaaende,82-023.319-K-1,82-023.319-R-1
659,23.307,82,sydgaaende,82-023.307-K-1,82-023.307-R-1
660,23.294,82,sydgaaende,82-023.294-K-1,82-023.294-R-1
661,23.28,82,sydgaaende,82-023.280-K-1,82-023.280-R-1
662,23.265,82,sydgaaende,82-023.265-K-1,82-023.265-R-1
663,23.25,82,sydgaaende,82-023.250-K-1,82-023.250-R-1
664,23.234,82,sydgaaende,82-023.234-K-1,82-023.234-R-1
665,23.217,82,sydgaaende,82-023.217-K-1,82-023.217-R-1
666,23.199,82,sydgaaende,82-023.199-K-1,82-023.199-R-1
667,23.181,82,sydgaaende,82-023.181-K-1,82-023.181-R-1
668,23.162,82,sydgaaende,82-023.162-K-1,82-023.162-R-1
669,23.143,82,sydgaaende,82-023.143-K-1,82-023.143-R-1
670,23.123,82,sydgaaende,82-023.123-K-1,82-023.123-R-1
671,23.103,82,sydgaaende,82-023.103-K-1,82-023.103-R-1
672,23.082,82,sydgaaende,82-023.082-K-1,82-023.082-R-1
673,23.061,82,sydgaaende,82-023.061-K-1,82-023.061-R-1
674,23.04,82,sydgaaende,82-023.040-K-1,82-023.040-R-1
675,23.019,82,sydgaaende,82-023.019-K-1,82-023.019-R-1
676,22.998,82,sydgaaende,82-022.998-K-1,82-022.998-R-1
677,22.977,82,sydgaaende,82-022.977-K-1,82-022.977-R-1
678,22.955,82,sydgaaende,82-022.955-K-1,82-022.955-R-1
679,22.933,82,sydgaaende,82-022.933-K-1,82-022.933-R-1
680,22.911,82,sydgaaende,82-022.911-K-1,82-022.911-R-1
681,22.889,82,sydgaaende,82-022.889-K-1,82-022.889-R-1
682,22.866,82,sydgaaende,82-022.866-K-1,82-022.866-R-1
683,22.843,82,sydgaaende,82-022.843-K-1,82-022.843-R-1
684,22.819,82,sydgaaende,82-022.819-K-1,82-022.819-R-1
685,22.795,82,sydgaaende,82-022.795-K-1,82-022.795-R-1
686,22.77,82,sydgaaende,82-022.770-K-1,82-022.770-R-1
687,22.745,82,sydgaaende,82-022.745-K-1,82-022.745-R-1
688,22.719,82,sydgaaende,82-022.719-K-1,82-022.719-R-1
689,22.693,82,sydgaaende,82-022.693-K-1,82-022.693-R-1
690,22.667,82,sydgaaende,82-022.667-K-1,82-022.667-R-1
691,22.641,82,sydgaaende,82-022.641-K-1,82-022.641-R-1
692,22.615,82,sydgaaende,82-022.615-K-1,82-022.615-R-1
693,22.588,82,sydgaaende,82-022.588-K-1,82-022.588-R-1
694,22.561,82,sydgaaende,82-022.561-K-1,82-022.561-R-1
695,22.533,82,sydgaaende,82-022.533-K-1,82-022.533-R-1
696,22.505,82,sydgaaende,82-022.505-K-1,82-022.505-R-1
697,22.476,82,sydgaaende,82-022.476-K-1,82-022.476-R-1
698,22.447,82,sydgaaende,82-022.447-K-1,82-022.447-R-1
699,22.417,82,sydgaaende,82-022.417-K-1,82-022.417-R-1
700,22.387,82,sydgaaende,82-022.387-K-1,82-022.387-R-1
701,22.357,82,sydgaaende,82-022.357-K-1,82-022.357-R-1
702,22.326,82,sydgaaende,82-022.326-K-1,82-022.326-R-1
703,22.295,82,sydgaaende,82-022.295-K-1,82-022.295-R-1
704,22.264,82,sydgaaende,82-022.264-K-1,82-022.264-R-1
705,22.233,82,sydgaaende,82-022.233-K-1,82-022.233-R-1
706,22.201,82,sydgaaende,82-022.201-K-1,82-022.201-R-1
707,22.169,82,sydgaaende,82-022.169-K-1,82-022.169-R-1
708,22.137,82,sydgaaende,82-022.137-K-1,82-022.137-R-1
709,22.105,82,sydgaaende,82-022.105-K-1,82-022.105-R-1
710,22.073,82,sydgaaende,82-022.073-K-1,82-022.073-R-1
711,22.041,82,sydgaaende,82-022.041-K-1,82-022.041-R-1
712,22.009,82,sydgaaende,82-022.009-K-1,82-022.009-R-1
713,21.977,82,sydgaaende,82-021.977-K-1,82-021.977-R-1
714,21.945,82,sydgaaende,82-021.945-K-1,82-021.945-R-1
715,21.913,82,sydgaaende,82-021.913-K-1,82-021.913-R-1
716,21.881,82,sydgaaende,82-021.881-K-1,82-021.881-R-1
717,21.849,82,sydgaaende,82-021.849-K-1,82-021.849-R-1
718,21.816,82,sydgaaende,82-021.816-K-1,82-021.816-R-1
719,21.783,82,sydgaaende,82-021.783-K-1,82-021.783-R-1
720,21.75,82,sydgaaende,82-021.750-K-1,82-021.750-R-1
721,21.717,82,sydgaaende,82-021.717-K-1,82-021.717-R-1
722,21.684,82,sydgaaende,82-021.684-K-1,82-021.684-R-1
723,21.651,82,sydgaaende,82-021.651-K-1,82-021.651-R-1
724,21.618,82,sydgaaende,82-021.618-K-1,82-021.618-R-1
725,21.585,82,sydgaaende,82-021.585-K-1,82-021.585-R-1
726,21.552,82,sydgaaende,82-021.552-K-1,82-021.552-R-1
727,21.519,82,sydgaaende,82-021.519-K-1,82-021.519-R-1
728,21.486,82,sydgaaende,82-021.486-K-1,82-021.486-R-1
729,21.453,82,sydgaaende,82-021.453-K-1,82-021.453-R-1
730,21.42,82,sydgaaende,82-021.420-K-1,82-021.420-R-1
731,21.387,82,sydgaaende,82-021.387-K-1,82-021.387-R-1
732,21.354,82,sydgaaende,82-021.354-K-1,82-021.354-R-1
733,21.321,82,sydgaaende,82-021.321-K-1,82-021.321-R-1
734,21.288,82,sydgaaende,82-021.288-K-1,82-021.288-R-1
735,21.255,82,sydgaaende,82-021.255-K-1,82-021.255-R-1
736,21.222,82,sydgaaende,82-021.222-K-1,82-021.222-R-1
737,21.189,82,sydgaaende,82-021.189-K-1,82-021.189-R-1
738,21.156,82,sydgaaende,82-021.156-K-1,82-021.156-R-1
739,21.123,82,sydgaaende,82-021.123-K-1,82-021.123-R-1
740,21.09,82,sydgaaende,82-021.090-K-1,82-021.090-R-1
741,21.057,82,sydgaaende,82-021.057-K-1,82-021.057-R-1
742,21.024,82,sydgaaende,82-021.024-K-1,82-021.024-R-1
743,20.991,82,sydgaaende,82-020.991-K-1,82-020.991-R-1
744,20.958,82,sydgaaende,82-020.958-K-1,82-020.958-R-1
745,20.925,82,sydgaaende,82-020.925-K-1,82-020.925-R-1
746,20.892,82,sydgaaende,82-020.892-K-1,82-020.892-R-1
747,20.859,82,sydgaaende,82-020.859-K-1,82-020.859-R-1
748,20.826,82,sydgaaende,82-020.826-K-1,82-020.826-R-1
749,20.793,82,sydgaaende,82-020.793-K-1,82-020.793-R-1
750,20.76,82,sydgaaende,82-020.760-K-1,82-020.760-R-1
751,20.727,82,sydgaaende,82-020.727-K-1,82-020.727-R-1
752,20.695,82,sydgaaende,82-020.695-K-1,82-020.695-R-1
753,20.663,82,sydgaaende,82-020.663-K-1,82-020.663-R-1
754,20.631,82,sydgaaende,82-020.631-K-1,82-020.631-R-1
755,20.599,82,sydgaaende,82-020.599-K-1,82-020.599-R-1
756,20.567,82,sydgaaende,82-020.567-K-1,82-020.567-R-1
757,20.535,82,sydgaaende,82-020.535-K-1,82-020.535-R-1
758,20.503,82,sydgaaende,82-020.503-K-1,82-020.503-R-1
759,20.471,82,sydgaaende,82-020.471-K-1,82-020.471-R-1
760,20.439,82,sydgaaende,82-020.439-K-1,82-020.439-R-1
761,20.407,82,sydgaaende,82-020.407-K-1,82-020.407-R-1
762,20.376,82,sydgaaende,82-020.376-K-1,82-020.376-R-1
763,20.345,82,sydgaaende,82-020.345-K-1,82-020.345-R-1
764,20.314,82,sydgaaende,82-020.314-K-1,82-020.314-R-1
765,20.284,82,sydgaaende,82-020.284-K-1,82-020.284-R-1
766,20.254,82,sydgaaende,82-020.254-K-1,82-020.254-R-1
767,20.224,82,sydgaaende,82-020.224-K-1,82-020.224-R-1
768,20.195,82,sydgaaende,82-020.195-K-1,82-020.195-R-1
769,20.166,82,sydgaaende,82-020.166-K-1,82-020.166-R-1
770,20.138,82,sydgaaende,82-020.138-K-1,82-020.138-R-1
771,20.11,82,sydgaaende,82-020.110-K-1,82-020.110-R-1
772,20.082,82,sydgaaende,82-020.082-K-1,82-020.082-R-1
773,20.054,82,sydgaaende,82-020.054-K-1,82-020.054-R-1
774,20.027,82,sydgaaende,82-020.027-K-1,82-020.027-R-1
775,20.0,82,sydgaaende,82-020.000-K-1,82-020.000-R-1
776,19.973,82,sydgaaende,82-019.973-K-1,82-019.973-R-1
777,19.946,82,sydgaaende,82-019.946-K-1,82-019.946-R-1
778,19.919,82,sydgaaende,82-019.919-K-1,82-019.919-R-1
779,19.892,82,sydgaaende,82-019.892-K-1,82-019.892-R-1
780,19.865,82,sydgaaende,82-019.865-K-1,82-019.865-R-1
781,19.838,82,sydgaaende,82-019.838-K-1,82-019.838-R-1
782,19.811,82,sydgaaende,82-019.811-K-1,82-019.811-R-1
783,19.784,82,sydgaaende,82-019.784-K-1,82-019.784-R-1
784,19.757,82,sydgaaende,82-019.757-K-1,82-019.757-R-1
785,19.731,82,sydgaaende,82-019.731-K-1,82-019.731-R-1
786,19.705,82,sydgaaende,82-019.705-K-1,82-019.705-R-1
787,19.679,82,sydgaaende,82-019.679-K-1,82-019.679-R-1
788,19.653,82,sydgaaende,82-019.653-K-1,82-019.653-R-1
789,19.628,82,sydgaaende,82-019.628-K-1,82-019.628-R-1
790,19.603,82,sydgaaende,82-019.603-K-1,82-019.603-R-1
791,19.578,82,sydgaaende,82-019.578-K-1,82-019.578-R-1
792,19.553,82,sydgaaende,82-019.553-K-1,82-019.553-R-1
793,19.528,82,sydgaaende,82-019.528-K-1,82-019.528-R-1
794,19.503,82,sydgaaende,82-019.503-K-1,82-019.503-R-1
795,19.478,82,sydgaaende,82-019.478-K-1,82-019.478-R-1
796,19.453,82,sydgaaende,82-019.453-K-1,82-019.453-R-1
797,19.428,82,sydgaaende,82-019.428-K-1,82-019.428-R-1
798,19.403,82,sydgaaende,82-019.403-K-1,82-019.403-R-1
799,19.379,82,sydgaaende,82-019.379-K-1,82-019.379-R-1
800,19.354,82,sydgaaende,82-019.354-K-1,82-019.354-R-1
801,19.33,82,sydgaaende,82-019.330-K-1,82-019.330-R-1
802,19.306,82,sydgaaende,82-019.306-K-1,82-019.306-R-1
803,19.281,82,sydgaaende,82-019.281-K-1,82-019.281-R-1
804,19.256,82,sydgaaende,82-019.256-K-1,82-019.256-R-1
805,19.232,82,sydgaaende,82-019.232-K-1,82-019.232-R-1
806,19.208,82,sydgaaende,82-019.208-K-1,82-019.208-R-1
807,19.184,82,sydgaaende,82-019.184-K-1,82-019.184-R-1
808,19.16,82,sydgaaende,82-019.160-K-1,82-019.160-R-1
809,19.136,82,sydgaaende,82-019.136-K-1,82-019.136-R-1
810,19.113,82,sydgaaende,82-019.113-K-1,82-019.113-R-1
811,19.09,82,sydgaaende,82-019.090-K-1,82-019.090-R-1
812,19.067,82,sydgaaende,82-019.067-K-1,82-019.067-R-1
813,19.045,82,sydgaaende,82-019.045-K-1,82-019.045-R-1
814,19.023,82,sydgaaende,82-019.023-K-1,82-019.023-R-1
815,19.002,82,sydgaaende,82-019.002-K-1,82-019.002-R-1
816,18.982,82,sydgaaende,82-018.982-K-1,82-018.982-R-1
817,18.962,82,sydgaaende,82-018.962-K-1,82-018.962-R-1
818,18.942,82,sydgaaende,82-018.942-K-1,82-018.942-R-1
819,18.922,82,sydgaaende,82-018.922-K-1,82-018.922-R-1
820,18.902,82,sydgaaende,82-018.902-K-1,82-018.902-R-1
821,18.882,82,sydgaaende,82-018.882-K-1,82-018.882-R-1
822,18.862,82,sydgaaende,82-018.862-K-1,82-018.862-R-1
823,18.842,82,sydgaaende,82-018.842-K-1,82-018.842-R-1
824,18.822,82,sydgaaende,82-018.822-K-1,82-018.822-R-1
825,18.802,82,sydgaaende,82-018.802-K-1,82-018.802-R-1
826,18.782,82,sydgaaende,82-018.782-K-1,82-018.782-R-1
827,18.762,82,sydgaaende,82-018.762-K-1,82-018.762-R-1
828,18.743,82,sydgaaende,82-018.743-K-1,82-018.743-R-1
829,18.724,82,sydgaaende,82-018.724-K-1,82-018.724-R-1
830,18.706,82,sydgaaende,82-018.706-K-1,82-018.706-R-1
831,18.689,82,sydgaaende,82-018.689-K-1,82-018.689-R-1
832,18.672,82,sydgaaende,82-018.672-K-1,82-018.672-R-1
833,18.656,82,sydgaaende,82-018.656-K-1,82-018.656-R-1
834,18.641,82,sydgaaende,82-018.641-K-1,82-018.641-R-1
835,18.626,82,sydgaaende,82-018.626-K-1,82-018.626-R-1
836,18.612,82,sydgaaende,82-018.612-K-1,82-018.612-R-1
837,18.599,82,sydgaaende,82-018.599-K-1,82-018.599-R-1
838,18.586,82,sydgaaende,82-018.586-K-1,82-018.586-R-1
839,18.574,82,sydgaaende,82-018.574-K-1,82-018.574-R-1
840,18.563,82,sydgaaende,82-018.563-K-1,82-018.563-R-1
841,18.552,82,sydgaaende,82-018.552-K-1,82-018.552-R-1
842,18.542,82,sydgaaende,82-018.542-K-1,82-018.542-R-1
843,18.533,82,sydgaaende,82-018.533-K-1,82-018.533-R-1
844,18.524,82,sydgaaende,82-018.524-K-1,82-018.524-R-1
845,18.516,82,sydgaaende,82-018.516-K-1,82-018.516-R-1
846,18.509,82,sydgaaende,82-018.509-K-1,82-018.509-R-1
847,18.502,82,sydgaaende,82-018.502-K-1,82-018.502-R-1
848,18.496,82,sydgaaende,82-018.496-K-1,82-018.496-R-1
849,18.491,82,sydgaaende,82-018.491-K-1,82-018.491-R-1
850,18.487,82,sydgaaende,82-018.487-K-1,82-018.487-R-1
851,18.483,82,sydgaaende,82-018.483-K-1,82-018.483-R-1
852,18.48,82,sydgaaende,82-018.480-K-1,82-018.480-R-1
853,18.478,82,sydgaaende,82-018.478-K-1,82-018.478-R-1
854,18.476,82,sydgaaende,82-018.476-K-1,82-018.476-R-1
855,18.475,82,sydgaaende,82-018.475-K-1,82-018.475-R-1
887,18.474,82,sydgaaende,82-018.474-K-1,82-018.474-R-1
888,18.473,82,sydgaaende,82-018.473-K-1,82-018.473-R-1
889,18.471,82,sydgaaende,82-018.471-K-1,82-018.471-R-1
890,18.468,82,sydgaaende,82-018.468-K-1,82-018.468-R-1
891,18.464,82,sydgaaende,82-018.464-K-1,82-018.464-R-1
892,18.459,82,sydgaaende,82-018.459-K-1,82-018.459-R-1
893,18.452,82,sydgaaende,82-018.452-K-1,82-018.452-R-1
894,18.444,82,sydgaaende,82-018.444-K-1,82-018.444-R-1
895,18.435,82,sydgaaende,82-018.435-K-1,82-018.435-R-1
896,18.424,82,sydgaaende,82-018.424-K-1,82-018.424-R-1
897,18.412,82,sydgaaende,82-018.412-K-1,82-018.412-R-1
898,18.4,82,sydgaaende,82-018.400-K-1,82-018.400-R-1
899,18.387,82,sydgaaende,82-018.387-K-1,82-018.387-R-1
900,18.373,82,sydgaaende,82-018.373-K-1,82-018.373-R-1
901,18.359,82,sydgaaende,82-018.359-K-1,82-018.359-R-1
902,18.344,82,sydgaaende,82-018.344-K-1,82-018.344-R-1
903,18.328,82,sydgaaende,82-018.328-K-1,82-018.328-R-1
904,18.312,82,sydgaaende,82-018.312-K-1,82-018.312-R-1
905,18.295,82,sydgaaende,82-018.295-K-1,82-018.295-R-1
906,18.278,82,sydgaaende,82-018.278-K-1,82-018.278-R-1
907,18.261,82,sydgaaende,82-018.261-K-1,82-018.261-R-1
908,18.243,82,sydgaaende,82-018.243-K-1,82-018.243-R-1
909,18.225,82,sydgaaende,82-018.225-K-1,82-018.225-R-1
910,18.207,82,sydgaaende,82-018.207-K-1,82-018.207-R-1
911,18.189,82,sydgaaende,82-018.189-K-1,82-018.189-R-1
912,18.171,82,sydgaaende,82-018.171-K-1,82-018.171-R-1
913,18.153,82,sydgaaende,82-018.153-K-1,82-018.153-R-1
914,18.135,82,sydgaaende,82-018.135-K-1,82-018.135-R-1
915,18.117,82,sydgaaende,82-018.117-K-1,82-018.117-R-1
916,18.099,82,sydgaaende,82-018.099-K-1,82-018.099-R-1
917,18.081,82,sydgaaende,82-018.081-K-1,82-018.081-R-1
918,18.063,82,sydgaaende,82-018.063-K-1,82-018.063-R-1
919,18.045,82,sydgaaende,82-018.045-K-1,82-018.045-R-1
920,18.027,82,sydgaaende,82-018.027-K-1,82-018.027-R-1
921,18.009,82,sydgaaende,82-018.009-K-1,82-018.009-R-1
922,17.991,82,sydgaaende,82-017.991-K-1,82-017.991-R-1
923,17.973,82,sydgaaende,82-017.973-K-1,82-017.973-R-1
924,17.955,82,sydgaaende,82-017.955-K-1,82-017.955-R-1
925,17.937,82,sydgaaende,82-017.937-K-1,82-017.937-R-1
926,17.919,82,sydgaaende,82-017.919-K-1,82-017.919-R-1
927,17.901,82,sydgaaende,82-017.901-K-1,82-017.901-R-1
928,17.883,82,sydgaaende,82-017.883-K-1,82-017.883-R-1
929,17.865,82,sydgaaende,82-017.865-K-1,82-017.865-R-1
930,17.847,82,sydgaaende,82-017.847-K-1,82-017.847-R-1
931,17.829,82,sydgaaende,82-017.829-K-1,82-017.829-R-1
932,17.811,82,sydgaaende,82-017.811-K-1,82-017.811-R-1
933,17.793,82,sydgaaende,82-017.793-K-1,82-017.793-R-1
934,17.775,82,sydgaaende,82-017.775-K-1,82-017.775-R-1
935,17.757,82,sydgaaende,82-017.757-K-1,82-017.757-R-1
936,17.739,82,sydgaaende,82-017.739-K-1,82-017.739-R-1
937,17.721,82,sydgaaende,82-017.721-K-1,82-017.721-R-1
938,17.703,82,sydgaaende,82-017.703-K-1,82-017.703-R-1
939,17.685,82,sydgaaende,82-017.685-K-1,82-017.685-R-1
940,17.667,82,sydgaaende,82-017.667-K-1,82-017.667-R-1
941,17.649,82,sydgaaende,82-017.649-K-1,82-017.649-R-1
942,17.631,82,sydgaaende,82-017.631-K-1,82-017.631-R-1
943,17.613,82,sydgaaende,82-017.613-K-1,82-017.613-R-1
944,17.596,82,sydgaaende,82-017.596-K-1,82-017.596-R-1
945,17.579,82,sydgaaende,82-017.579-K-1,82-017.579-R-1
946,17.562,82,sydgaaende,82-017.562-K-1,82-017.562-R-1
947,17.545,82,sydgaaende,82-017.545-K-1,82-017.545-R-1
948,17.528,82,sydgaaende,82-017.528-K-1,82-017.528-R-1
949,17.511,82,sydgaaende,82-017.511-K-1,82-017.511-R-1
950,17.494,82,sydgaaende,82-017.494-K-1,82-017.494-R-1
951,17.477,82,sydgaaende,82-017.477-K-1,82-017.477-R-1
952,17.46,82,sydgaaende,82-017.460-K-1,82-017.460-R-1
953,17.443,82,sydgaaende,82-017.443-K-1,82-017.443-R-1
954,17.426,82,sydgaaende,82-017.426-K-1,82-017.426-R-1
955,17.409,82,sydgaaende,82-017.409-K-1,82-017.409-R-1
956,17.392,82,sydgaaende,82-017.392-K-1,82-017.392-R-1
957,17.375,82,sydgaaende,82-017.375-K-1,82-017.375-R-1
958,17.358,82,sydgaaende,82-017.358-K-1,82-017.358-R-1
959,17.341,82,sydgaaende,82-017.341-K-1,82-017.341-R-1
960,17.324,82,sydgaaende,82-017.324-K-1,82-017.324-R-1
961,17.307,82,sydgaaende,82-017.307-K-1,82-017.307-R-1
962,17.29,82,sydgaaende,82-017.290-K-1,82-017.290-R-1
963,17.273,82,sydgaaende,82-017.273-K-1,82-017.273-R-1
964,17.256,82,sydgaaende,82-017.256-K-1,82-017.256-R-1
965,17.239,82,sydgaaende,82-017.239-K-1,82-017.239-R-1
966,17.222,82,sydgaaende,82-017.222-K-1,82-017.222-R-1
967,17.205,82,sydgaaende,82-017.205-K-1,82-017.205-R-1
968,17.188,82,sydgaaende,82-017.188-K-1,82-017.188-R-1
969,17.171,82,sydgaaende,82-017.171-K-1,82-017.171-R-1
970,17.154,82,sydgaaende,82-017.154-K-1,82-017.154-R-1
971,17.138,82,sydgaaende,82-017.138-K-1,82-017.138-R-1
972,17.122,82,sydgaaende,82-017.122-K-1,82-017.122-R-1
973,17.106,82,sydgaaende,82-017.106-K-1,82-017.106-R-1
974,17.09,82,sydgaaende,82-017.090-K-1,82-017.090-R-1
975,17.074,82,sydgaaende,82-017.074-K-1,82-017.074-R-1
976,17.057,82,sydgaaende,82-017.057-K-1,82-017.057-R-1
977,17.039,82,sydgaaende,82-017.039-K-1,82-017.039-R-1
978,17.021,82,sydgaaende,82-017.021-K-1,82-017.021-R-1
979,17.002,82,sydgaaende,82-017.002-K-1,82-017.002-R-1
980,16.983,82,sydgaaende,82-016.983-K-1,82-016.983-R-1
981,16.963,82,sydgaaende,82-016.963-K-1,82-016.963-R-1
982,16.943,82,sydgaaende,82-016.943-K-1,82-016.943-R-1
983,16.922,82,sydgaaende,82-016.922-K-1,82-016.922-R-1
984,16.901,82,sydgaaende,82-016.901-K-1,82-016.901-R-1
985,16.879,82,sydgaaende,82-016.879-K-1,82-016.879-R-1
986,16.857,82,sydgaaende,82-016.857-K-1,82-016.857-R-1
987,16.834,82,sydgaaende,82-016.834-K-1,82-016.834-R-1
988,16.811,82,sydgaaende,82-016.811-K-1,82-016.811-R-1
989,16.788,82,sydgaaende,82-016.788-K-1,82-016.788-R-1
990,16.765,82,sydgaaende,82-016.765-K-1,82-016.765-R-1
991,16.742,82,sydgaaende,82-016.742-K-1,82-016.742-R-1
992,16.718,82,sydgaaende,82-016.718-K-1,82-016.718-R-1
993,16.694,82,sydgaaende,82-016.694-K-1,82-016.694-R-1
994,16.67,82,sydgaaende,82-016.670-K-1,82-016.670-R-1
995,16.646,82,sydgaaende,82-016.646-K-1,82-016.646-R-1
996,16.622,82,sydgaaende,82-016.622-K-1,82-016.622-R-1
997,16.598,82,sydgaaende,82-016.598-K-1,82-016.598-R-1
998,16.574,82,sydgaaende,82-016.574-K-1,82-016.574-R-1
999,16.55,82,sydgaaende,82-016.550-K-1,82-016.550-R-1
1000,16.526,82,sydgaaende,82-016.526-K-1,82-016.526-R-1
1001,16.502,82,sydgaaende,82-016.502-K-1,82-016.502-R-1
1002,16.478,82,sydgaaende,82-016.478-K-1,82-016.478-R-1
1003,16.454,82,sydgaaende,82-016.454-K-1,82-016.454-R-1
1004,16.43,82,sydgaaende,82-016.430-K-1,82-016.430-R-1
1005,16.406,82,sydgaaende,82-016.406-K-1,82-016.406-R-1
1006,16.382,82,sydgaaende,82-016.382-K-1,82-016.382-R-1
1007,16.357,82,sydgaaende,82-016.357-K-1,82-016.357-R-1
1008,16.332,82,sydgaaende,82-016.332-K-1,82-016.332-R-1
1009,16.307,82,sydgaaende,82-016.307-K-1,82-016.307-R-1
1010,16.282,82,sydgaaende,82-016.282-K-1,82-016.282-R-1
1011,16.257,82,sydgaaende,82-016.257-K-1,82-016.257-R-1
