busbar_name,type [R or K],busbar_kilometering [km],current [kA]
85-017.620-R-2-SI-BB2,R,17.62,-0.011851121314612892
85-017.720-R-1-SI-BB1,R,17.72,-0.011776120971427825
85-017.720-R-1-SI-BB2,R,17.72,-0.011783700413998642
85-017.720-R-12-BB,R,17.72,-0.012152536124103925
85-017.720-R-13-BB,R,17.72,-0.012151583244403324
85-017.820-R-2-SI-BB1,R,17.82,-0.012124522640022336
85-017.820-R-2-SI-BB1(1),R,17.82,-0.012134302278124464
85-017.820-R-2-SI-BB1(2),R,17.82,-0.012134302278124464
85-017.820-R-2-SI-BB2,R,17.82,-0.012132935231820515
85-017.820-R-2-SI-BB2(1),R,17.82,-0.012134359083714378
85-017.821-R-11-BB,R,17.821,-0.012154954922095855
85-017.821-R-13-BB,R,17.821,-0.012149413530461247
85-017.821-R-14-BB,R,17.821,-0.012146522644728302
85-017.900-R-13-BB,R,17.9,-0.012150573984906293
85-017.980-R-5-BB,R,17.98,-0.012150120360215365
85-017.980-R-6-BB,R,17.98,-0.012156184198296135
85-018.000-R-1-BB,R,18.0,-0.012128580026121494
85-018.000-R-1-Retur-BB,R,18.0,-0.012135032230207909
85-018.000-R-5-BB,R,18.0,-0.0121501204392071
85-018.000-R-6-BB,R,18.0,-0.01215618427732729
85-018.020-R-11-BB,R,18.02,-0.012159150998227453
85-018.020-R-12-BB,R,18.02,-0.012158023699764436
85-018.020-R-13-BB,R,18.02,-0.012152341415417087
85-018.020-R-14-BB,R,18.02,-0.01213596787815272
85-018.107-R-1-BB,R,18.107,-0.01218162466761037
85-018.107-R-5-BB,R,18.107,-0.012174263737852877
85-018.172-R-1-BB,R,18.172,-0.01222947206413386
81-000.000-R-10-BB,R,0.0,-0.004660284788700056
81-000.000-R-11-BB,R,0.0,-0.004659569064117947
81-000.000-R-12-BB,R,0.0,-0.004659759428671761
81-000.000-R-9-BB,R,0.0,-0.0046646596261589
81-000.215-R-9-BB,R,0.215,-0.005129419549992682
81-000.241-R-10-BB,R,0.241,-0.005171417207950857
81-000.241-R-12-BB,R,0.241,-0.005204906845593638
81-000.280-R-11-BB,R,0.28,-0.005245939309452782
81-000.291-R-5-BB,R,0.291,-0.005233139149808326
81-000.317-R-10-BB,R,0.317,-0.005265594273710048
81-000.333-R-5-BB,R,0.333,-0.005269745470900856
81-000.333-R-9-BB,R,0.333,-0.005257012630080265
81-000.350-R-10-BB,R,0.35,-0.005325965245270443
81-000.416-R-10-BB,R,0.416,-0.005371396754317367
81-000.443-R-10-BB,R,0.443,-0.0054166292876524505
81-000.443-R-9-BB,R,0.443,-0.00541831422501962
81-000.451-R-11-BB,R,0.451,-0.005570928073813807
81-000.451-R-114-BB,R,0.451,-0.005571628048376985
81-000.481-R-10-BB,R,0.481,-0.00547708878710393
81-000.481-R-9-BB,R,0.481,-0.00547723853472745
81-000.505-R-11-BB,R,0.505,-0.005667887412157337
81-000.580-R-11-BB,R,0.58,-0.005738642692900815
81-000.580-R-12-BB,R,0.58,-0.005735988029866373
81-000.630-R-11-BB,R,0.63,-0.005805723432578202
81-000.670-R-12-BB,R,0.67,-0.00584114868381847
81-000.701-R-11-BB,R,0.701,-0.005859059415769716
81-000.701-R-113-BB,R,0.701,-0.005849810714782032
81-000.701-R-114-BB,R,0.701,-0.0058478828674593504
81-000.701-R-115-BB,R,0.701,-0.0058519564277086855
81-000.701-R-3-BB,R,0.701,-0.005854788933168766
81-000.701-R-5-BB,R,0.701,-0.0058535532922280925
81-000.817-R-120-BB,R,0.817,-0.005936956124661566
81-000.840-R-121-BB,R,0.84,-0.0059919952039957465
81-001.026-R-131-BB,R,1.026,-0.0064398928465873445
81-001.026-R-3-BB,R,1.026,-0.0063961913138777604
81-001.026-R-5-BB,R,1.026,-0.0064244730173311105
81-001.051-R-131-BB,R,1.051,-0.006489284857833812
81-001.051-R-133-BB,R,1.051,-0.006518219475332302
81-001.120-R-131-BB,R,1.12,-0.006562837606474286
81-001.120-R-132-BB,R,1.12,-0.006570249757506172
81-001.120-R-133-BB,R,1.12,-0.006580121038800045
81-001.120-R-134-BB,R,1.12,-0.006593290012639722
81-001.120-R-6-BB,R,1.12,-0.006566560160844792
81-001.159-R-135-BB,R,1.159,-0.006654333717435808
81-001.200-R-131-BB,R,1.2,-0.006633293118872856
81-001.200-R-132-BB,R,1.2,-0.006638110371559408
81-001.200-R-133-BB,R,1.2,-0.006645296851975371
81-001.200-R-134-BB,R,1.2,-0.006657797625629582
81-001.200-R-135-BB,R,1.2,-0.0066753715933434
81-001.200-R-136-BB,R,1.2,-0.0066861475081562306
81-001.233-R-4-BB,R,1.233,-0.006675600553821484
81-001.250-R-131-BB,R,1.25,-0.006671306950310546
81-001.250-R-132-BB,R,1.25,-0.006677562423288064
81-001.250-R-133-BB,R,1.25,-0.006679389571836436
81-001.250-R-134-BB,R,1.25,-0.006691774095664344
81-001.250-R-135-BB,R,1.25,-0.006709525597948238
81-001.250-R-136-BB,R,1.25,-0.006725694883549679
81-001.284-R-133-BB,R,1.284,-0.006693599163190955
81-001.284-R-134-BB,R,1.284,-0.006710316475516767
81-001.293-R-4-BB,R,1.293,-0.006761483145203483
81-001.300-R-131-BB,R,1.3,-0.006701501982333755
81-001.300-R-3-BB,R,1.3,-0.006658922555838515
81-001.300-R-5-BB,R,1.3,-0.00667704574248889
81-001.343-R-131-BB,R,1.343,-0.006753760608615602
81-001.343-R-132-BB,R,1.343,-0.006761240537395652
81-001.343-R-134-BB,R,1.343,-0.006767151591455498
81-001.343-R-135-BB,R,1.343,-0.006776732150552659
81-001.343-R-136-BB,R,1.343,-0.006784432488574675
81-001.343-R-137-BB,R,1.343,-0.006789384000782982
81-001.343-R-6-BB,R,1.343,-0.006776948030729313
81-001.396-R-6-BB,R,1.396,-0.006862080746935513
81-001.444-R-131-BB,R,1.444,-0.006857622383730251
81-001.444-R-132-BB,R,1.444,-0.006856080334306315
81-001.444-R-134-BB,R,1.444,-0.006855181882102228
81-001.444-R-135-BB,R,1.444,-0.006854469631273235
81-001.444-R-136-BB,R,1.444,-0.006855165739315332
81-001.444-R-137-BB,R,1.444,-0.0068588146267481226
81-001.444-R-3-BB,R,1.444,-0.006731763334772894
81-001.444-R-4-BB,R,1.444,-0.0068775480872336515
81-001.444-R-5-BB,R,1.444,-0.006786992238452072
81-001.529-R-131-BB,R,1.529,-0.006948309425265972
81-001.529-R-132-BB,R,1.529,-0.00693453012207023
81-001.529-R-134-BB,R,1.529,-0.006928872863293106
81-001.529-R-135-BB,R,1.529,-0.006916901261652816
81-001.529-R-136-BB,R,1.529,-0.006908420827049347
81-001.529-R-137-BB,R,1.529,-0.006925001990081398
81-001.550-R-137-BB,R,1.55,-0.006950059522739771
81-001.550-R-6-BB,R,1.55,-0.007004367632706321
81-001.566-R-131-BB,R,1.566,-0.007000531326028367
81-001.566-R-132-BB,R,1.566,-0.006971632398669505
81-001.566-R-134-BB,R,1.566,-0.006956325460071282
81-001.566-R-135-BB,R,1.566,-0.006940848560279634
81-001.566-R-137-BB,R,1.566,-0.006947427798357183
81-001.585-R-4-BB,R,1.585,-0.007082150394391728
81-001.585-R-6-SI-BB1,R,1.585,-0.0070842259116850855
81-001.585-R-6-SI-BB2,R,1.585,-0.007091725398473691
81-001.610-R-131-BB,R,1.61,-0.007094422272704363
81-001.610-R-5-BB,R,1.61,-0.007142941728118392
81-001.615-R-132-BB,R,1.615,-0.007004118135485654
81-001.615-R-134-BB,R,1.615,-0.006992890279608667
81-001.632-R-135-BB,R,1.632,-0.006947173500240903
81-001.640-R-3-BB1,R,1.64,-0.006560293381960686
81-001.716-R-134-BB,R,1.716,-0.006983209293728383
82-000.050-R-12-BB,R,0.05,0.0
82-000.050-R-12-BB(1),R,0.05,0.0
82-000.050-R-12-BB(2),R,0.05,0.0
82-000.050-R-12-BB(3),R,0.05,0.0
82-000.092-R-10-BB,R,0.092,-0.004439918123109373
82-000.140-R-11-BB,R,0.14,-0.004356874457796849
82-000.140-R-12-BB,R,0.14,-0.004345079136678772
82-000.140-R-4-Returskab-BB,R,0.14,-0.00433031829664323
82-000.157-R-3-BB,R,0.157,-0.004340124565488144
82-000.167-R-4-BB,R,0.167,-0.004291469050279497
82-000.250-R-3-BB,R,0.25,-0.004085755444094219
82-000.250-R-3/4-Returskab-BB,R,0.25,-0.004094129043150416
82-000.250-R-4-BB,R,0.25,-0.004081293782845259
83-027.940-R-1-SI-BB1,R,27.94,-0.0019133899488845854
83-027.940-R-1-SI-BB2,R,27.94,-0.0019133847116232763
83-027.940-R-1-SI-BB3,R,27.94,-0.0019133796873850052
83-027.980-R-2-SI-BB1,R,27.98,-0.0019133827815323067
83-027.980-R-2-SI-BB2,R,27.98,-0.001913377788400355
83-027.980-R-2-SI-BB3,R,27.98,-0.0019133725822469106
83-028.750-R-1-SI-BB1,R,28.75,-0.0019127387719281021
83-028.750-R-1-SI-BB2,R,28.75,-0.0019127340576070068
83-028.750-R-1-SI-BB3,R,28.75,-0.0019127292466818038
83-028.750-R-2-SI-BB1,R,28.75,-0.0019127395970798772
83-028.750-R-2-SI-BB2,R,28.75,-0.0019127346855386416
83-028.750-R-2-SI-BB3,R,28.75,-0.0019127298706030588
83-029.655-R-1-SI-BB1,R,29.655,-0.0019120471969847823
83-029.655-R-1-SI-BB2,R,29.655,-0.0019120427322034193
83-029.655-R-1-SI-BB3,R,29.655,-0.0019120382627854792
83-029.655-R-2-SI-BB1,R,29.655,-0.0019120472311378687
83-029.655-R-2-SI-BB2,R,29.655,-0.0019120427623461854
83-029.655-R-2-SI-BB3,R,29.655,-0.0019120382981926232
83-030.265-R-1-SI-BB1,R,30.265,-0.001911606793202305
83-030.265-R-1-SI-BB2,R,30.265,-0.0019116025570282886
83-030.265-R-1-SI-BB3,R,30.265,-0.0019115982343160785
83-030.265-R-2-SI-BB1,R,30.265,-0.0019116073504411046
83-030.265-R-2-SI-BB2,R,30.265,-0.0019116031195315034
83-030.265-R-2-SI-BB3,R,30.265,-0.0019115989751616411
83-031.040-R-1-SI-BB1,R,31.04,-0.001911072500410808
83-031.040-R-1-SI-BB2,R,31.04,-0.0019110684739571473
83-031.040-R-1-SI-BB3,R,31.04,-0.0019110647553007099
83-031.100-R-2-SI-BB1,R,31.1,-0.0019110582943965184
83-031.100-R-2-SI-BB2,R,31.1,-0.0019110544692201097
83-031.100-R-2-SI-BB3,R,31.1,-0.001911050336248021
83-031.740-R-2-SI-BB1,R,31.74,-0.0019106332272393108
83-031.740-R-2-SI-BB2,R,31.74,-0.0019106293388565362
83-031.740-R-2-SI-BB3,R,31.74,-0.0019106257703275565
83-031.815-R-1-SI-BB1,R,31.815,-0.0019106150894527627
83-031.815-R-1-SI-BB2,R,31.815,-0.001910611666978081
83-031.815-R-1-SI-BB3,R,31.815,-0.0019106079246511485
83-032.560-R-1-SI-BB1,R,32.56,-0.0019101721013829215
83-032.560-R-1-SI-BB2,R,32.56,-0.001910168643705677
83-032.560-R-1-SI-BB3,R,32.56,-0.001910165302718777
83-032.560-R-2-SI-BB1,R,32.56,-0.0019101711404456104
83-032.560-R-2-SI-BB2,R,32.56,-0.001910167885223553
83-032.560-R-2-SI-BB3,R,32.56,-0.0019101645133126936
83-033.385-R-1-SI-BB1,R,33.385,-0.0019097385285247069
83-033.385-R-1-SI-BB2,R,33.385,-0.0019097355026814465
83-033.385-R-1-SI-BB3,R,33.385,-0.00190973324085172
83-033.385-R-2-SI-BB1,R,33.385,-0.001909733593366852
83-033.385-R-2-SI-BB2,R,33.385,-0.0019097305365991593
83-033.385-R-2-SI-BB3,R,33.385,-0.0019097283106780632
83-033.494-R-1-BB,R,33.494,-0.001909653484273221
83-033.494-R-2-BB,R,33.494,-0.0019096498261617456
83-033.540-R-2-BB,R,33.54,-0.001909608511866286
83-033.594-R-1-BB,R,33.594,-0.0019095992522500875
83-033.800-R-1-BB,R,33.8,-0.0019094388829303916
83-033.800-R-1-Returskab m. SI-ØLOM-BB,R,33.8,-0.0019094394273070484
83-033.800-R-2-BB,R,33.8,-0.001909443726843239
83-033.800-R-2-Returskab m. SI-ØLOM-BB,R,33.8,-0.0019094437278937178
84-023.630-R-1-SI-BB1,R,23.63,0.0
84-023.630-R-1-SI-BB2,R,23.63,0.0
84-023.630-R-1-SI-BB3,R,23.63,0.0
84-023.630-R-2-SI-BB1,R,23.63,0.0
84-023.630-R-2-SI-BB2,R,23.63,0.0
84-023.630-R-2-SI-BB3,R,23.63,0.0
84-024.705-R-2-BB1,R,24.705,0.005917652774272566
84-024.705-R-2-SI-BB1,R,24.705,0.005917658044759528
84-024.705-R-2-SI-BB2,R,24.705,0.0059176544253313765
84-024.705-R-2-SI-BB3,R,24.705,0.005917651059914695
84-024.795-R-1-BB,R,24.795,0.005917641767317042
84-024.795-R-1-SI-BB1,R,24.795,0.005917643191605703
84-024.795-R-1-SI-BB2,R,24.795,0.005917640116289314
84-024.795-R-1-SI-BB3,R,24.795,0.005917636786971017
84-025.455-R-F-BB1,R,25.455,0.005917284057581845
84-025.455-R-SI-BB1,R,25.455,0.005917286976838329
84-025.455-R-SI-BB2,R,25.455,0.005917284522716739
84-025.455-R-SI-BB3,R,25.455,0.005917282140156762
84-025.545-R-1-SI-BB1,R,25.545,0.005917285117529254
84-025.545-R-1-SI-BB2,R,25.545,0.005917282675834978
84-025.545-R-1-SI-BB3,R,25.545,0.005917280162588652
84-025.545-R-TF-BB2,R,25.545,0.005917283140938791
84-026.210-R-SI-BB1,R,26.21,0.005917044641387791
84-026.210-R-SI-BB2,R,26.21,0.00591704315232436
84-026.210-R-SI-BB3,R,26.21,0.005917041663263323
84-026.240-R-1-SI-BB1,R,26.24,0.005917042768788303
84-026.240-R-1-SI-BB2,R,26.24,0.005917041078032282
84-026.240-R-1-SI-BB3,R,26.24,0.005917039387278651
84-026.285-R-1-SI-BB1,R,26.285,0.00591702721836872
84-026.285-R-1-SI-BB2,R,26.285,0.0059170255808731805
84-026.285-R-2-SI-BB1,R,26.285,0.005917019543693602
84-026.285-R-2-SI-BB2,R,26.285,0.005917018167060937
84-026.289-R-TF-BB,R,26.289,0.005917019250033542
84-026.347-R-F-BB1,R,26.347,0.005916990139849871
84-026.428-R-1-SI-BB1,R,26.428,0.005916977279177075
84-026.428-R-2-SI-BB2,R,26.428,0.005916975831958892
84-026.475-R-1-BB,R,26.475,0.005916960507019397
84-026.476-R-2-BB2,R,26.476,0.0059169507263491985
84-026.690-R-1-SI-BB1,R,26.69,0.005916903975873245
84-026.690-R-2-SI-BB2,R,26.69,0.005916902884864237
84-026.770-R-1-SI-BB1,R,26.77,0.005916886117505163
84-026.770-R-2-SI-BB2,R,26.77,0.00591688514483884
84-026.900-R-10-BB1,R,26.9,0.00591676957250007
84-026.900-R-11-BB1,R,26.9,0.005916769443276626
84-026.928-R-1-SI-BB1,R,26.928,0.005916860056933016
84-026.928-R-2-SI-BB2,R,26.928,0.005916859294912165
84-026.950-R-2-BB,R,26.95,0.005916848088978816
84-026.950-R-2-BB(1),R,26.95,0.005916851908249608
84-026.982-R-TF-BB2,R,26.982,0.005916881213087662
84-026.990-R-2-BB,R,26.99,0.005916842535690156
84-027.075-R-2-BB,R,27.075,0.0059168296439091675
84-027.080-R-12-SI-BB2,R,27.08,0.005916835930117931
84-027.100-R-10-BB,R,27.1,0.005916773741536709
84-027.111-R-20-BB,R,27.111,0.005916826421592163
84-027.230-R-1-BB,R,27.23,0.005916818969991827
84-027.230-R-2-BB,R,27.23,0.005916819465632948
84-027.230-R-20-BB,R,27.23,0.005916821576505991
84-027.240-R-1-SI-BB1,R,27.24,0.0059168187244683194
84-027.240-R-1-SI-BB2,R,27.24,0.005916818500803718
84-027.240-R-2-SI-BB1,R,27.24,0.005916819234668858
84-027.240-R-2-SI-BB2,R,27.24,0.005916818996807361
84-027.435-R-1-SI-BB1,R,27.435,0.00591681506954714
84-027.435-R-1-SI-BB2,R,27.435,0.005916815069544748
84-027.435-R-2-SI-BB1,R,27.435,0.005916815115687012
84-027.435-R-2-SI-BB2,R,27.435,0.005916815115684619
85-006.021-R-2-SI-BB1,R,6.021,-0.008539614775069912
85-006.021-R-2-SI-BB2,R,6.021,-0.008537919064671788
85-006.085-R-1-SI-BB1,R,6.085,-0.008535877078179554
85-006.085-R-1-SI-BB2,R,6.085,-0.008534574424483672
85-006.177-R-1-SI-BB1,R,6.177,-0.008515100926878301
85-006.177-R-1-SI-BB2,R,6.177,-0.008513399586452239
85-006.372-R-1-SI-BB1,R,6.372,-0.008459493627306542
85-006.372-R-1-SI-BB2,R,6.372,-0.00845779261785878
85-006.402-R-2-SI-BB1,R,6.402,-0.008457656234322314
85-006.402-R-2-SI-BB2,R,6.402,-0.008456360165123257
85-006.515-R-2-BB,R,6.515,-0.008408763782027897
85-006.649-R-2-SI-BB1,R,6.649,-0.008334904320574453
85-006.649-R-2-SI-BB2,R,6.649,-0.00833320840702494
85-006.717-R-1-BB,R,6.717,-0.008370863727048549
85-006.820-R-2-SI-BB1,R,6.82,-0.008286087172735112
85-006.820-R-2-SI-BB2,R,6.82,-0.008284391543382303
85-006.820-R-2-SI-BB3,R,6.82,-0.008282695914032842
85-006.850-R-1-SI-BB1,R,6.85,-0.008314658784236236
85-006.850-R-1-SI-BB2,R,6.85,-0.008313358551599252
85-007.140-R-1-SI-BB1,R,7.14,-0.008190823001314202
85-007.140-R-1-SI-BB2,R,7.14,-0.008189523007994541
85-007.140-R-1-SI-BB3,R,7.14,-0.008188223014678187
85-007.644-R-2-SI-BB1,R,7.644,-0.008055742541712358
85-007.644-R-2-SI-BB2,R,7.644,-0.008054048258656977
85-007.644-R-2-SI-BB3,R,7.644,-0.008052353975604849
85-007.946-R-1-SI-BB1,R,7.946,-0.007847776235245987
85-007.946-R-1-SI-BB2,R,7.946,-0.007846476888186947
85-007.946-R-1-SI-BB3,R,7.946,-0.00784517754113108
85-008.320-R-2-SI-BB1,R,8.32,-0.0078662968019575
85-008.320-R-2-SI-BB2,R,8.32,-0.00786460359501271
85-008.320-R-2-SI-BB3,R,8.32,-0.007862910388071099
85-009.010-R-1-SI-BB1,R,9.01,-0.007396007679252791
85-009.010-R-1-SI-BB2,R,9.01,-0.007394709143034232
85-009.010-R-1-SI-BB3,R,9.01,-0.007393410606818658
85-009.238-R-2-new_busbar,R,9.238,-0.007810912333870633
85-009.427-R-2-SI-BB1,R,9.427,-0.0073353840329989225
85-009.427-R-2-SI-BB2,R,9.427,-0.007332196984968798
85-009.427-R-2-SI-BB3,R,9.427,-0.0073290099369416346
85-009.800-R-1-SI-BB1,R,9.8,-0.007060086423191135
85-009.800-R-1-SI-BB2,R,9.8,-0.007058788457894613
85-009.800-R-1-SI-BB3,R,9.8,-0.007057490492600941
85-010.021-R-1-BB,R,10.021,-0.0070108829185126665
85-010.021-R-1-SI-BB2,R,10.021,-0.007011822526740692
85-010.021-R-2-BB,R,10.021,-0.0070214221908965315
85-010.021-R-2-SI-BB2(1),R,10.021,-0.007020482582648661
88-002.262-R-11-BB,R,2.262,-0.005259062047710451
88-002.262-R-11-returskab,R,2.262,-0.005259062047710451
88-002.262-R-12-BB,R,2.262,-0.005202214404594643
88-002.524-R-11-BB,R,2.524,-0.005034582305346141
88-002.524-R-12-BB,R,2.524,-0.005016044173058811
88-002.679-R-11-BB,R,2.679,-0.004944794930134205
88-002.679-R-12-BB,R,2.679,-0.004937464897901727
88-003.102-R-12-BB,R,3.102,-0.004605668800169761
88-003.114-R-11-BB,R,3.114,-0.004604282058709437
88-003.300-R-11-BB,R,3.3,-0.004454662106253699
88-003.300-R-12-BB,R,3.3,-0.004454659654815326
88-003.300-R-12-Returskab-BB,R,3.3,-0.004454659654815326
85-036.190-R-1-SI-BB1,R,36.19,-0.06369974384432436
85-036.190-R-1-SI-BB2,R,36.19,-0.06370003104112491
85-036.190-R-1-SI-BB3,R,36.19,-0.06370031823795123
85-036.250-R-2-SI-BB1,R,36.25,-0.06374958223140283
85-036.250-R-2-SI-BB2,R,36.25,-0.06374920775272122
85-036.250-R-2-SI-BB3,R,36.25,-0.06374883327406539
85-036.443-R-1-SI-BB1,R,36.443,-0.0637121918754203
85-036.443-R-1-SI-BB2,R,36.443,-0.06371248229583484
85-036.443-R-1-SI-BB3,R,36.443,-0.06371250303508795
85-036.485-R-2-SI-BB1,R,36.485,-0.06373459008097673
85-036.485-R-2-SI-BB2,R,36.485,-0.06373421859823315
85-036.485-R-2-SI-BB3,R,36.485,-0.0637341167967025
85-037.058-R-1-SI-BB1,R,37.058,-0.06371496725361854
85-037.058-R-1-SI-BB2,R,37.058,-0.06371499582971356
85-037.058-R-1-SI-BB3,R,37.058,-0.06371502440583429
85-037.190-R-2-SI-BB1,R,37.19,-0.0637229689216225
85-037.190-R-2-SI-BB2,R,37.19,-0.06372287610586866
85-037.190-R-2-SI-BB3,R,37.19,-0.06372278329014057
85-037.463-R-1-SI-BB1,R,37.463,-0.06371707489971114
85-037.463-R-1-SI-BB2,R,37.463,-0.06371710863688396
85-037.463-R-1-SI-BB3,R,37.463,-0.06371710274501659
85-037.495-R-2-SI-BB1,R,37.495,-0.06371827943899108
85-037.495-R-2-SI-BB2,R,37.495,-0.06371819051026742
85-037.495-R-2-SI-BB3,R,37.495,-0.06371816374224946
85-037.699-R-2-SI-BB1,R,37.699,-0.06371731947343234
85-037.699-R-2-SI-BB2,R,37.699,-0.06371729530514998
85-037.699-R-2-SI-BB3,R,37.699,-0.06371727113689338
85-037.878-R-1-SI-BB1,R,37.878,-0.06371688373625276
85-037.878-R-1-SI-BB2,R,37.878,-0.06371688313294775
85-038.102-R-2-SI-BB1,R,38.102,-0.06371585657921029
85-038.102-R-2-SI-BB2,R,38.102,-0.06371584252592476
85-038.228-R-71-BB,R,38.228,-0.06371497622767
85-038.228-R-72-BB,R,38.228,-0.06371492688588537
85-038.228-R-73-BB,R,38.228,-0.06371489114469964
85-038.228-R-74-BB,R,38.228,-0.06371486787443276
85-038.228-R-75-BB,R,38.228,-0.06371485640453019
85-038.245-R-1-SI-BB1,R,38.245,-0.06371594915906299
85-038.245-R-1-SI-BB2,R,38.245,-0.06371593583661511
85-038.566-R-2-BB,R,38.566,-0.063715005823928
85-038.566-R-71-BB,R,38.566,-0.06371496447013535
85-038.566-R-72-BB,R,38.566,-0.06371493024818106
85-038.566-R-73-BB,R,38.566,-0.06371490405272547
85-038.566-R-74-BB,R,38.566,-0.0637148864486014
85-038.728-R-1-SI-BB1,R,38.728,-0.06371513173677847
85-038.728-R-1-SI-BB2,R,38.728,-0.06371512456930342
85-038.728-R-2-SI-BB1,R,38.728,-0.06371495027438127
85-038.728-R-2-SI-BB2,R,38.728,-0.06371494919644491
85-038.950-R-1-SI-BB1,R,38.95,-0.06371501036899899
85-038.950-R-1-SI-BB2,R,38.95,-0.06371500861786226
85-038.950-R-2-SI-BB1,R,38.95,-0.06371496133789771
85-038.950-R-2-SI-BB2,R,38.95,-0.06371496308898295
83-034.053-R-1-BB,R,34.053,-0.0019091820138282451
83-034.053-R-2-BB,R,34.053,-0.00190918211240636
83-034.179-R-1-BB,R,34.179,-0.0019090621619095906
83-034.179-R-2-BB,R,34.179,-0.0019090657837216875
83-034.250-R-1-BB,R,34.25,-0.0019089822027929138
83-034.300-R-2-BB,R,34.3,-0.0019089769104120424
83-034.735-R-1-SI-BB1,R,34.735,-0.001908754655858529
83-034.735-R-1-SI-BB2,R,34.735,-0.001908751861240404
83-034.735-R-1-SI-BB3,R,34.735,-0.0019087493369018206
83-034.855-R-2-SI-BB1,R,34.855,-0.0019087429304004836
83-034.855-R-2-SI-BB2,R,34.855,-0.0019087404419633946
83-034.855-R-2-SI-BB3,R,34.855,-0.0019087376832483056
83-035.510-R-1-SI-BB1,R,35.51,-0.00190845005784036
83-035.510-R-1-SI-BB2,R,35.51,-0.0019084478293362953
83-035.510-R-1-SI-BB3,R,35.51,-0.0019084454876671314
83-035.525-R-2-SI-BB1,R,35.525,-0.0019084512517707566
83-035.525-R-2-SI-BB2,R,35.525,-0.0019084487488089034
83-035.525-R-2-SI-BB3,R,35.525,-0.001908446359013691
83-036.260-R-1-SI-BB1,R,36.26,-0.001908177541240675
83-036.260-R-1-SI-BB2,R,36.26,-0.0019081754858198106
83-036.260-R-1-SI-BB3,R,36.26,-0.0019081734037978216
83-036.260-R-2-SI-BB1,R,36.26,-0.0019081776815477293
83-036.260-R-2-SI-BB2,R,36.26,-0.001908175572275962
83-036.260-R-2-SI-BB3,R,36.26,-0.0019081734896068624
83-037.060-R-1-SI-BB1,R,37.06,-0.0019079225860699543
83-037.060-R-1-SI-BB2,R,37.06,-0.0019079208093372233
83-037.060-R-1-SI-BB3,R,37.06,-0.0019079190322857202
83-037.060-R-2-SI-BB1,R,37.06,-0.0019079225877555728
83-037.060-R-2-SI-BB2,R,37.06,-0.0019079208103757385
83-037.060-R-2-SI-BB3,R,37.06,-0.0019079190333162184
83-037.835-R-1-SI-BB1,R,37.835,-0.0019077138565748307
83-037.835-R-1-SI-BB2,R,37.835,-0.0019077123752364409
83-037.835-R-1-SI-BB3,R,37.835,-0.0019077108938948594
83-037.835-R-2-SI-BB1,R,37.835,-0.001907713856595727
83-037.835-R-2-SI-BB2,R,37.835,-0.0019077123752493212
83-037.835-R-2-SI-BB3,R,37.835,-0.0019077108939076493
83-038.585-R-1-SI-BB1,R,38.585,-0.0019075477931690234
83-038.585-R-1-SI-BB2,R,38.585,-0.0019075465979734156
83-038.585-R-1-SI-BB3,R,38.585,-0.0019075454027780673
83-038.585-R-2-SI-BB1,R,38.585,-0.0019075477931707792
83-038.585-R-2-SI-BB2,R,38.585,-0.0019075465979750805
83-038.585-R-2-SI-BB3,R,38.585,-0.0019075454027806654
83-039.360-R-1-SI-BB1,R,39.36,-0.0019074135009204901
83-039.360-R-1-SI-BB2,R,39.36,-0.0019074126013860204
83-039.360-R-1-SI-BB3,R,39.36,-0.0019074117018150526
83-039.360-R-2-SI-BB1,R,39.36,-0.0019074135010406833
83-039.360-R-2-SI-BB2,R,39.36,-0.0019074126015071484
83-039.360-R-2-SI-BB3,R,39.36,-0.0019074117020116532
83-039.420-R-1-BB,R,39.42,-0.001907403042590385
83-039.420-R-1-Retur-FSOM-BB,R,39.42,-0.0019074030426831346
83-039.420-R-2-BB,R,39.42,-0.001907403043522853
83-039.420-R-2-Retur-FSOM-BB,R,39.42,-0.0019074030434270209
